2007/9/12,7.5205
2007/9/13,7.5105
2007/9/14,7.516
2007/9/17,7.5215
2007/9/18,7.5165
2007/9/19,7.5125
2007/9/20,7.5125
2007/9/21,7.5036
2007/9/24,7.51
2007/9/25,7.5145
2007/9/26,7.5195
2007/9/27,7.516
2007/9/28,7.5061
2007/10/1,7.5085
2007/10/2,7.5061
2007/10/3,7.5025
2007/10/4,7.5061
2007/10/5,7.5098
2007/10/8,7.5065
2007/10/9,7.512
2007/10/10,7.513
2007/10/11,7.5085
2007/10/12,7.556
2007/10/15,7.516
2007/10/16,7.5148
2007/10/17,7.5201
2007/10/18,7.5163
2007/10/19,7.5099
2007/10/22,7.509
2007/10/23,7.5035
2007/10/24,7.4926
2007/10/25,7.4835
2007/10/26,7.4805
2007/10/29,7.4745
2007/10/30,7.4715
2007/10/31,7.465
2007/11/1,7.4597
2007/11/2,7.4558
2007/11/5,7.4551
2007/11/6,7.453
2007/11/7,7.451
2007/11/8,7.4206
2007/11/9,7.4108
2007/11/12,7.4165
2007/11/13,7.4284
2007/11/14,7.4265
2007/11/15,7.4275
2007/11/16,7.4257
2007/11/19,7.4328
2007/11/20,7.4218
2007/11/21,7.4185
2007/11/22,7.4145
2007/11/23,7.406
2007/11/26,7.3969
2007/11/27,7.3865
2007/11/28,7.391
2007/11/29,7.389
2007/11/30,7.4
2007/12/3,7.4025
2007/12/4,7.4065
2007/12/5,7.4
2007/12/6,7.4105
2007/12/7,7.403
2007/12/10,7.392
2007/12/11,7.3885
2007/12/12,7.3765
2007/12/13,7.3725
2007/12/14,7.3785
2007/12/17,7.382
2007/12/18,7.3776
2007/12/19,7.3768
2007/12/20,7.3694
2007/12/21,7.3696
2007/12/24,7.3475
2007/12/25,7.3297
2007/12/26,7.3444
2007/12/27,7.3094
2007/12/28,7.3041
2007/12/31,7.2971
2008/1/1,7.3071
2008/1/2,7.2981
2008/1/3,7.277
2008/1/4,7.275
2008/1/7,7.271
2008/1/8,7.2675
2008/1/9,7.2626
2008/1/10,7.2708
2008/1/11,7.2622
2008/1/14,7.2551
2008/1/15,7.2398
2008/1/16,7.2425
2008/1/17,7.249
2008/1/18,7.2418
2008/1/21,7.2673
2008/1/22,7.2392
2008/1/23,7.2325
2008/1/24,7.2203
2008/1/25,7.2115
2008/1/28,7.195
2008/1/29,7.1945
2008/1/30,7.1916
2008/1/31,7.1818
2008/2/1,7.189
2008/2/4,7.1884
2008/2/5,7.184
2008/2/6,7.184
2008/2/7,7.184
2008/2/8,7.184
2008/2/11,7.184
2008/2/12,7.184
2008/2/13,7.2
2008/2/14,7.1904
2008/2/15,7.1825
2008/2/18,7.1623
2008/2/19,7.158
2008/2/20,7.1436
2008/2/21,7.1413
2008/2/22,7.1418
2008/2/25,7.1522
2008/2/26,7.158
2008/2/27,7.142
2008/2/28,7.1133
2008/2/29,7.1115
2008/3/3,7.1041
2008/3/4,7.106
2008/3/5,7.1081
2008/3/6,7.1059
2008/3/7,7.111
2008/3/10,7.1065
2008/3/11,7.1031
2008/3/12,7.1014
2008/3/13,7.0904
2008/3/14,7.0894
2008/3/17,7.0832
2008/3/18,7.08
2008/3/19,7.0667
2008/3/20,7.0525
2008/3/21,7.0515
2008/3/24,7.0555
2008/3/25,7.0444
2008/3/26,7.0294
2008/3/27,7.0109
2008/3/28,7.012
2008/3/31,7.0124
2008/4/1,7.012
2008/4/2,7.0189
2008/4/3,7.0175
2008/4/4,7.0158
2008/4/7,7.0015
2008/4/8,7.0012
2008/4/9,7.0021
2008/4/10,6.992
2008/4/11,7.0065
2008/4/14,6.9994
2008/4/15,6.9925
2008/4/16,6.9922
2008/4/17,6.9842
2008/4/18,6.9935
2008/4/21,7.0
2008/4/22,6.989
2008/4/23,6.9825
2008/4/24,6.9875
2008/4/25,7.01
2008/4/28,7.0024
2008/4/29,6.9849
2008/4/30,6.9886
2008/5/1,6.9886
2008/5/2,6.9875
2008/5/5,6.9883
2008/5/6,6.9877
2008/5/7,6.989
2008/5/8,7.0049
2008/5/9,6.9878
2008/5/12,6.9886
2008/5/13,6.9887
2008/5/14,7.0026
2008/5/15,6.9947
2008/5/16,6.989
2008/5/19,6.9725
2008/5/20,6.9735
2008/5/21,6.9598
2008/5/22,6.9436
2008/5/23,6.9416
2008/5/26,6.9366
2008/5/27,6.95
2008/5/28,6.9444
2008/5/29,6.9379
2008/5/30,6.9422
2008/6/2,6.933
2008/6/3,6.9252
2008/6/4,6.9394
2008/6/5,6.948
2008/6/6,6.923
2008/6/9,6.9232
2008/6/10,6.9199
2008/6/11,6.918
2008/6/12,6.9076
2008/6/13,6.9018
2008/6/16,6.9006
2008/6/17,6.8914
2008/6/18,6.8822
2008/6/19,6.8776
2008/6/20,6.8801
2008/6/23,6.8742
2008/6/24,6.8702
2008/6/25,6.8654
2008/6/26,6.8638
2008/6/27,6.8618
2008/6/30,6.8544
2008/7/1,6.8564
2008/7/2,6.8666
2008/7/3,6.851
2008/7/4,6.859
2008/7/7,6.8666
2008/7/8,6.8546
2008/7/9,6.8584
2008/7/10,6.8429
2008/7/11,6.8341
2008/7/14,6.843
2008/7/15,6.8212
2008/7/16,6.8109
2008/7/17,6.8209
2008/7/18,6.8168
2008/7/21,6.83
2008/7/22,6.8217
2008/7/23,6.8296
2008/7/24,6.8289
2008/7/25,6.8185
2008/7/28,6.8373
2008/7/29,6.8257
2008/7/30,6.8264
2008/7/31,6.8315
2008/8/1,6.8422
2008/8/4,6.8518
2008/8/5,6.8555
2008/8/6,6.8487
2008/8/7,6.8632
2008/8/8,6.8572
2008/8/11,6.8577
2008/8/12,6.8632
2008/8/13,6.8572
2008/8/14,6.8615
2008/8/15,6.87
2008/8/18,6.876
2008/8/19,6.8658
2008/8/20,6.8548
2008/8/21,6.8442
2008/8/22,6.8341
2008/8/25,6.849
2008/8/26,6.848
2008/8/27,6.8375
2008/8/28,6.829
2008/8/29,6.8378
2008/9/1,6.8253
2008/9/2,6.833
2008/9/3,6.8434
2008/9/4,6.836
2008/9/5,6.8408
2008/9/8,6.8433
2008/9/9,6.8386
2008/9/10,6.8385
2008/9/11,6.8465
2008/9/12,6.844
2008/9/15,6.8487
2008/9/16,6.8492
2008/9/17,6.838
2008/9/18,6.8345
2008/9/19,6.8379
2008/9/22,6.8312
2008/9/23,6.8126
2008/9/24,6.824
2008/9/25,6.8204
2008/9/26,6.8485
2008/9/29,6.8451
2008/9/30,6.8451
2008/10/1,6.8451
2008/10/2,6.8451
2008/10/3,6.8485
2008/10/6,6.8429
2008/10/7,6.8152
2008/10/8,6.8136
2008/10/9,6.8205
2008/10/10,6.835
2008/10/13,6.835
2008/10/14,6.825
2008/10/15,6.8315
2008/10/16,6.8339
2008/10/17,6.8441
2008/10/20,6.8302
2008/10/21,6.8336
2008/10/22,6.8348
2008/10/23,6.8356
2008/10/24,6.8441
2008/10/27,6.8523
2008/10/28,6.8388
2008/10/29,6.8415
2008/10/30,6.8382
2008/10/31,6.8395
2008/11/3,6.8381
2008/11/4,6.836
2008/11/5,6.8383
2008/11/6,6.8232
2008/11/7,6.8307
2008/11/10,6.8265
2008/11/11,6.8211
2008/11/12,6.8296
2008/11/13,6.83
2008/11/14,6.8243
2008/11/17,6.827
2008/11/18,6.8244
2008/11/19,6.8348
2008/11/20,6.8345
2008/11/21,6.8348
2008/11/24,6.8292
2008/11/25,6.8284
2008/11/26,6.8285
2008/11/27,6.8292
2008/11/28,6.8349
2008/12/1,6.91
2008/12/2,6.905
2008/12/3,6.8502
2008/12/4,6.86
2008/12/5,6.8482
2008/12/8,6.8509
2008/12/9,6.8479
2008/12/10,6.8475
2008/12/11,6.8471
2008/12/12,6.8451
2008/12/15,6.8442
2008/12/16,6.8433
2008/12/17,6.8353
2008/12/18,6.8345
2008/12/19,6.8357
2008/12/22,6.851
2008/12/23,6.8485
2008/12/24,6.8451
2008/12/25,6.8313
2008/12/26,6.8414
2008/12/29,6.8452
2008/12/30,6.8353
2008/12/31,6.8255
2009/1/1,6.8235
2009/1/2,6.8346
2009/1/5,6.8387
2009/1/6,6.8383
2009/1/7,6.8335
2009/1/8,6.8347
2009/1/9,6.8408
2009/1/12,6.8412
2009/1/13,6.8395
2009/1/14,6.8399
2009/1/15,6.8392
2009/1/16,6.8383
2009/1/19,6.8355
2009/1/20,6.841
2009/1/21,6.8425
2009/1/22,6.8375
2009/1/23,6.8465
2009/1/26,6.8465
2009/1/27,6.8465
2009/1/28,6.8465
2009/1/29,6.8465
2009/1/30,6.835
2009/2/2,6.8487
2009/2/3,6.8405
2009/2/4,6.8348
2009/2/5,6.8367
2009/2/6,6.8361
2009/2/9,6.8397
2009/2/10,6.833
2009/2/11,6.8337
2009/2/12,6.8367
2009/2/13,6.8334
2009/2/16,6.8343
2009/2/17,6.8395
2009/2/18,6.8363
2009/2/19,6.8369
2009/2/20,6.836
2009/2/23,6.836
2009/2/24,6.8325
2009/2/25,6.8374
2009/2/26,6.84
2009/2/27,6.8398
2009/3/2,6.8458
2009/3/3,6.8413
2009/3/4,6.8431
2009/3/5,6.8407
2009/3/6,6.84
2009/3/9,6.8405
2009/3/10,6.8414
2009/3/11,6.8404
2009/3/12,6.8388
2009/3/13,6.838
2009/3/16,6.8382
2009/3/17,6.8371
2009/3/18,6.8348
2009/3/19,6.8285
2009/3/20,6.8277
2009/3/23,6.8331
2009/3/24,6.8295
2009/3/25,6.8309
2009/3/26,6.8322
2009/3/27,6.8325
2009/3/30,6.8366
2009/3/31,6.8334
2009/4/1,6.8342
2009/4/2,6.8331
2009/4/3,6.8348
2009/4/6,6.833
2009/4/7,6.8365
2009/4/8,6.8355
2009/4/9,6.8345
2009/4/10,6.8335
2009/4/13,6.8353
2009/4/14,6.8323
2009/4/15,6.8325
2009/4/16,6.8326
2009/4/17,6.8326
2009/4/20,6.8336
2009/4/21,6.8322
2009/4/22,6.8298
2009/4/23,6.8299
2009/4/24,6.8273
2009/4/27,6.8272
2009/4/28,6.8268
2009/4/29,6.8245
2009/4/30,6.823
2009/5/1,6.823
2009/5/4,6.8224
2009/5/5,6.82
2009/5/6,6.8216
2009/5/7,6.8218
2009/5/8,6.8218
2009/5/11,6.823
2009/5/12,6.8215
2009/5/13,6.8225
2009/5/14,6.8248
2009/5/15,6.8258
2009/5/18,6.827
2009/5/19,6.8246
2009/5/20,6.825
2009/5/21,6.8246
2009/5/22,6.8232
2009/5/25,6.8239
2009/5/26,6.8331
2009/5/27,6.8284
2009/5/28,6.8289
2009/5/29,6.829
2009/6/1,6.8267
2009/6/2,6.8307
2009/6/3,6.8309
2009/6/4,6.8336
2009/6/5,6.833
2009/6/8,6.8372
2009/6/9,6.8354
2009/6/10,6.8332
2009/6/11,6.8368
2009/6/12,6.8352
2009/6/15,6.8363
2009/6/16,6.8334
2009/6/17,6.8371
2009/6/18,6.835
2009/6/19,6.8363
2009/6/22,6.8356
2009/6/23,6.8348
2009/6/24,6.833
2009/6/25,6.8346
2009/6/26,6.834
2009/6/29,6.8337
2009/6/30,6.8305
2009/7/1,6.833
2009/7/2,6.8313
2009/7/3,6.8321
2009/7/6,6.8344
2009/7/7,6.8328
2009/7/8,6.8329
2009/7/9,6.8318
2009/7/10,6.8327
2009/7/13,6.8328
2009/7/14,6.8328
2009/7/15,6.832
2009/7/16,6.8312
2009/7/17,6.8316
2009/7/20,6.832
2009/7/21,6.8305
2009/7/22,6.8312
2009/7/23,6.831
2009/7/24,6.8316
2009/7/27,6.8311
2009/7/28,6.8309
2009/7/29,6.8324
2009/7/30,6.8322
2009/7/31,6.8321
2009/8/3,6.8308
2009/8/4,6.8301
2009/8/5,6.831
2009/8/6,6.8313
2009/8/7,6.8318
2009/8/10,6.8343
2009/8/11,6.835
2009/8/12,6.835
2009/8/13,6.8336
2009/8/14,6.8344
2009/8/17,6.8362
2009/8/18,6.8338
2009/8/19,6.8341
2009/8/20,6.8318
2009/8/21,6.8313
2009/8/24,6.8314
2009/8/25,6.832
2009/8/26,6.831
2009/8/27,6.8318
2009/8/28,6.8301
2009/8/31,6.8308
2009/9/1,6.8304
2009/9/2,6.831
2009/9/3,6.8304
2009/9/4,6.83
2009/9/7,6.829
2009/9/8,6.8276
2009/9/9,6.8286
2009/9/10,6.8292
2009/9/11,6.829
2009/9/14,6.829
2009/9/15,6.829
2009/9/16,6.8259
2009/9/17,6.8266
2009/9/18,6.8278
2009/9/21,6.829
2009/9/22,6.827
2009/9/23,6.8261
2009/9/24,6.8272
2009/9/25,6.8286
2009/9/28,6.8274
2009/9/29,6.828
2009/9/30,6.8264
2009/10/1,6.8265
2009/10/2,6.8264
2009/10/5,6.8264
2009/10/6,6.8263
2009/10/7,6.8265
2009/10/8,6.826
2009/10/9,6.8255
2009/10/12,6.8233
2009/10/13,6.8266
2009/10/14,6.8264
2009/10/15,6.8284
2009/10/16,6.8268
2009/10/19,6.8268
2009/10/20,6.8266
2009/10/21,6.8274
2009/10/22,6.829
2009/10/23,6.8286
2009/10/26,6.8278
2009/10/27,6.8294
2009/10/28,6.8281
2009/10/29,6.828
2009/10/30,6.8275
2009/11/2,6.8279
2009/11/3,6.8279
2009/11/4,6.827
2009/11/5,6.8276
2009/11/6,6.8274
2009/11/9,6.827
2009/11/10,6.8268
2009/11/11,6.8259
2009/11/12,6.8266
2009/11/13,6.8263
2009/11/16,6.8269
2009/11/17,6.8266
2009/11/18,6.827
2009/11/19,6.8284
2009/11/20,6.8278
2009/11/23,6.8311
2009/11/24,6.8304
2009/11/25,6.8272
2009/11/26,6.8266
2009/11/27,6.8285
2009/11/30,6.8274
2009/12/1,6.8262
2009/12/2,6.8263
2009/12/3,6.827
2009/12/4,6.827
2009/12/7,6.8294
2009/12/8,6.8276
2009/12/9,6.8276
2009/12/10,6.8268
2009/12/11,6.8276
2009/12/14,6.8282
2009/12/15,6.828
2009/12/16,6.828
2009/12/17,6.8285
2009/12/18,6.828
2009/12/21,6.8286
2009/12/22,6.8278
2009/12/23,6.8284
2009/12/24,6.8278
2009/12/25,6.8271
2009/12/28,6.8302
2009/12/29,6.8292
2009/12/30,6.8255
2009/12/31,6.827
2010/1/4,6.8273
2010/1/5,6.8272
2010/1/6,6.8274
2010/1/7,6.8275
2010/1/8,6.8276
2010/1/11,6.8263
2010/1/12,6.8271
2010/1/13,6.8267
2010/1/14,6.8272
2010/1/15,6.827
2010/1/18,6.8268
2010/1/19,6.8277
2010/1/20,6.827
2010/1/21,6.8269
2010/1/22,6.827
2010/1/25,6.827
2010/1/26,6.8268
2010/1/27,6.8268
2010/1/28,6.8268
2010/1/29,6.8268
2010/2/1,6.8275
2010/2/2,6.8272
2010/2/3,6.8266
2010/2/4,6.8268
2010/2/5,6.8264
2010/2/8,6.8266
2010/2/9,6.8268
2010/2/10,6.832
2010/2/11,6.8338
2010/2/12,6.8334
2010/2/15,6.8334
2010/2/16,6.8334
2010/2/17,6.8334
2010/2/18,6.8334
2010/2/19,6.8334
2010/2/22,6.8265
2010/2/23,6.8265
2010/2/24,6.827
2010/2/25,6.8268
2010/2/26,6.826
2010/3/1,6.8263
2010/3/2,6.8266
2010/3/3,6.8258
2010/3/4,6.8264
2010/3/5,6.8264
2010/3/8,6.8264
2010/3/9,6.8264
2010/3/10,6.826
2010/3/11,6.8266
2010/3/12,6.8256
2010/3/15,6.8262
2010/3/16,6.826
2010/3/17,6.8259
2010/3/18,6.8264
2010/3/19,6.8266
2010/3/22,6.8267
2010/3/23,6.8264
2010/3/24,6.8266
2010/3/25,6.8271
2010/3/26,6.827
2010/3/29,6.8264
2010/3/30,6.8258
2010/3/31,6.8258
2010/4/1,6.8264
2010/4/2,6.8256
2010/4/5,6.8256
2010/4/6,6.8258
2010/4/7,6.8254
2010/4/8,6.8242
2010/4/9,6.8236
2010/4/12,6.8258
2010/4/13,6.8256
2010/4/14,6.8258
2010/4/15,6.8261
2010/4/16,6.8254
2010/4/19,6.8275
2010/4/20,6.8254
2010/4/21,6.8276
2010/4/22,6.8264
2010/4/23,6.8274
2010/4/26,6.8266
2010/4/27,6.8258
2010/4/28,6.8254
2010/4/29,6.826
2010/4/30,6.8252
2010/5/3,6.8253
2010/5/4,6.8268
2010/5/5,6.8264
2010/5/6,6.8266
2010/5/7,6.8258
2010/5/10,6.8266
2010/5/11,6.8293
2010/5/12,6.8272
2010/5/13,6.828
2010/5/14,6.8266
2010/5/17,6.8276
2010/5/18,6.8274
2010/5/19,6.8275
2010/5/20,6.8277
2010/5/21,6.8278
2010/5/24,6.8287
2010/5/25,6.8314
2010/5/26,6.829
2010/5/27,6.8312
2010/5/28,6.8315
2010/5/31,6.8278
2010/6/1,6.8306
2010/6/2,6.8298
2010/6/3,6.8283
2010/6/4,6.8288
2010/6/7,6.8324
2010/6/8,6.8296
2010/6/9,6.828
2010/6/10,6.8307
2010/6/11,6.833
2010/6/14,6.8333
2010/6/15,6.8333
2010/6/16,6.8333
2010/6/17,6.8291
2010/6/18,6.8261
2010/6/21,6.7969
2010/6/22,6.813
2010/6/23,6.814
2010/6/24,6.8001
2010/6/25,6.792
2010/6/28,6.796
2010/6/29,6.7977
2010/6/30,6.7818
2010/7/1,6.7809
2010/7/2,6.7716
2010/7/5,6.7758
2010/7/6,6.7805
2010/7/7,6.777
2010/7/8,6.7763
2010/7/9,6.773
2010/7/12,6.771
2010/7/13,6.7724
2010/7/14,6.7748
2010/7/15,6.778
2010/7/16,6.7746
2010/7/19,6.7787
2010/7/20,6.7783
2010/7/21,6.7766
2010/7/22,6.7797
2010/7/23,6.7798
2010/7/26,6.779
2010/7/27,6.7784
2010/7/28,6.7778
2010/7/29,6.776
2010/7/30,6.7745
2010/8/2,6.7745
2010/8/3,6.7734
2010/8/4,6.7736
2010/8/5,6.7714
2010/8/6,6.7686
2010/8/9,6.7674
2010/8/10,6.7721
2010/8/11,6.775
2010/8/12,6.7848
2010/8/13,6.7962
2010/8/16,6.8072
2010/8/17,6.792
2010/8/18,6.7918
2010/8/19,6.7908
2010/8/20,6.7905
2010/8/23,6.8
2010/8/24,6.7969
2010/8/25,6.7989
2010/8/26,6.7996
2010/8/27,6.798
2010/8/30,6.8032
2010/8/31,6.8078
2010/9/1,6.8108
2010/9/2,6.8077
2010/9/3,6.8034
2010/9/6,6.7876
2010/9/7,6.7912
2010/9/8,6.7942
2010/9/9,6.7829
2010/9/10,6.7696
2010/9/13,6.7618
2010/9/14,6.7469
2010/9/15,6.7432
2010/9/16,6.725
2010/9/17,6.725
2010/9/20,6.7141
2010/9/21,6.7061
2010/9/22,6.691
2010/9/23,6.689
2010/9/24,6.69
2010/9/27,6.6908
2010/9/28,6.6913
2010/9/29,6.6873
2010/9/30,6.692
2010/10/1,6.685
2010/10/4,6.6912
2010/10/5,6.6905
2010/10/6,6.6805
2010/10/7,6.6785
2010/10/8,6.6712
2010/10/11,6.668
2010/10/12,6.6734
2010/10/13,6.6642
2010/10/14,6.6512
2010/10/15,6.6411
2010/10/18,6.6442
2010/10/19,6.6446
2010/10/20,6.6526
2010/10/21,6.6499
2010/10/22,6.6585
2010/10/25,6.6583
2010/10/26,6.6625
2010/10/27,6.6805
2010/10/28,6.6871
2010/10/29,6.6705
2010/11/1,6.6906
2010/11/2,6.6787
2010/11/3,6.6772
2010/11/4,6.6622
2010/11/5,6.6574
2010/11/8,6.6804
2010/11/9,6.6434
2010/11/10,6.6341
2010/11/11,6.6233
2010/11/12,6.6383
2010/11/15,6.6439
2010/11/16,6.6386
2010/11/17,6.6433
2010/11/18,6.6334
2010/11/19,6.6394
2010/11/22,6.6429
2010/11/23,6.6439
2010/11/24,6.6536
2010/11/25,6.6503
2010/11/26,6.6686
2010/11/29,6.6604
2010/11/30,6.6673
2010/12/1,6.6633
2010/12/2,6.6613
2010/12/3,6.6628
2010/12/6,6.6487
2010/12/7,6.6457
2010/12/8,6.6629
2010/12/9,6.6553
2010/12/10,6.6553
2010/12/13,6.6628
2010/12/14,6.6525
2010/12/15,6.6565
2010/12/16,6.665
2010/12/17,6.664
2010/12/20,6.6725
2010/12/21,6.659
2010/12/22,6.652
2010/12/23,6.645
2010/12/24,6.6264
2010/12/27,6.6313
2010/12/28,6.625
2010/12/29,6.6245
2010/12/30,6.607
2010/12/31,6.607
2011/1/3,6.607
2011/1/4,6.61
2011/1/5,6.6193
2011/1/6,6.6254
2011/1/7,6.632
2011/1/10,6.635
2011/1/11,6.618
2011/1/12,6.6125
2011/1/13,6.599
2011/1/14,6.5975
2011/1/17,6.594
2011/1/18,6.5875
2011/1/19,6.5831
2011/1/20,6.586
2011/1/21,6.587
2011/1/24,6.585
2011/1/25,6.585
2011/1/26,6.583
2011/1/27,6.584
2011/1/28,6.586
2011/1/31,6.595
2011/2/1,6.5962
2011/2/2,6.585
2011/2/3,6.585
2011/2/4,6.585
2011/2/7,6.5872
2011/2/8,6.586
2011/2/9,6.5882
2011/2/10,6.586
2011/2/11,6.5927
2011/2/14,6.597
2011/2/15,6.5907
2011/2/16,6.5874
2011/2/17,6.5834
2011/2/18,6.5749
2011/2/21,6.5697
2011/2/22,6.581
2011/2/23,6.5767
2011/2/24,6.5811
2011/2/25,6.576
2011/2/28,6.5719
2011/3/1,6.57
2011/3/2,6.5724
2011/3/3,6.572
2011/3/4,6.568
2011/3/7,6.5631
2011/3/8,6.5687
2011/3/9,6.5724
2011/3/10,6.5735
2011/3/11,6.5745
2011/3/14,6.5701
2011/3/15,6.5721
2011/3/16,6.5714
2011/3/17,6.5759
2011/3/18,6.5696
2011/3/21,6.5614
2011/3/22,6.5558
2011/3/23,6.5595
2011/3/24,6.5623
2011/3/25,6.5573
2011/3/28,6.565
2011/3/29,6.5612
2011/3/30,6.5561
2011/3/31,6.5483
2011/4/1,6.5477
2011/4/4,6.545
2011/4/5,6.5406
2011/4/6,6.5444
2011/4/7,6.5424
2011/4/8,6.5356
2011/4/11,6.5382
2011/4/12,6.5406
2011/4/13,6.5334
2011/4/14,6.5313
2011/4/15,6.5317
2011/4/18,6.5287
2011/4/19,6.5306
2011/4/20,6.5258
2011/4/21,6.5216
2011/4/22,6.5076
2011/4/25,6.5323
2011/4/26,6.5279
2011/4/27,6.5118
2011/4/28,6.5016
2011/4/29,6.4922
2011/5/2,6.4925
2011/5/3,6.4969
2011/5/4,6.4931
2011/5/5,6.4937
2011/5/6,6.4932
2011/5/9,6.4942
2011/5/10,6.4918
2011/5/11,6.493
2011/5/12,6.4988
2011/5/13,6.4981
2011/5/16,6.5079
2011/5/17,6.5059
2011/5/18,6.5043
2011/5/19,6.5046
2011/5/20,6.492
2011/5/23,6.5067
2011/5/24,6.4976
2011/5/25,6.4942
2011/5/26,6.4927
2011/5/27,6.4916
2011/5/30,6.4832
2011/5/31,6.4786
2011/6/1,6.478
2011/6/2,6.4828
2011/6/3,6.4798
2011/6/6,6.4745
2011/6/7,6.4814
2011/6/8,6.4757
2011/6/9,6.4759
2011/6/10,6.4801
2011/6/13,6.483
2011/6/14,6.48
2011/6/15,6.4819
2011/6/16,6.4733
2011/6/17,6.4757
2011/6/20,6.4788
2011/6/21,6.4652
2011/6/22,6.4637
2011/6/23,6.4678
2011/6/24,6.4742
2011/6/27,6.4794
2011/6/28,6.4702
2011/6/29,6.4634
2011/6/30,6.4639
2011/7/1,6.465
2011/7/4,6.4629
2011/7/5,6.4682
2011/7/6,6.4668
2011/7/7,6.4658
2011/7/8,6.4648
2011/7/11,6.4671
2011/7/12,6.4721
2011/7/13,6.4677
2011/7/14,6.4576
2011/7/15,6.4635
2011/7/18,6.469
2011/7/19,6.4636
2011/7/20,6.4589
2011/7/21,6.4515
2011/7/22,6.4472
2011/7/25,6.4448
2011/7/26,6.4419
2011/7/27,6.443
2011/7/28,6.4425
2011/7/29,6.437
2011/8/1,6.4339
2011/8/2,6.4382
2011/8/3,6.4342
2011/8/4,6.438
2011/8/5,6.4407
2011/8/8,6.4358
2011/8/9,6.4309
2011/8/10,6.418
2011/8/11,6.3937
2011/8/12,6.3898
2011/8/15,6.3909
2011/8/16,6.3825
2011/8/17,6.3873
2011/8/18,6.3883
2011/8/19,6.3925
2011/8/22,6.4009
2011/8/23,6.3989
2011/8/24,6.389
2011/8/25,6.3904
2011/8/26,6.3875
2011/8/29,6.3811
2011/8/30,6.3808
2011/8/31,6.3781
2011/9/1,6.3815
2011/9/2,6.3821
2011/9/5,6.3858
2011/9/6,6.3903
2011/9/7,6.395
2011/9/8,6.3836
2011/9/9,6.3885
2011/9/12,6.404
2011/9/13,6.3988
2011/9/14,6.3967
2011/9/15,6.3922
2011/9/16,6.3836
2011/9/19,6.3867
2011/9/20,6.384
2011/9/21,6.3818
2011/9/22,6.3879
2011/9/23,6.3883
2011/9/26,6.4017
2011/9/27,6.3986
2011/9/28,6.3941
2011/9/29,6.3974
